disease_id,disease_name,rank,drugbank_id,drug_name,smiles,indication_score
15667,unclassified acute myeloid leukemia,127,DB07561,(2Z)-2-cyano-N-(3'-ethoxybiphenyl-4-yl)-3-hydroxybut-2-enamide,CCOc1cccc(-c2ccc(NC(=O)/C(C#N)=C(/C)O)cc2)c1,0.002077643061056733
15667,unclassified acute myeloid leukemia,128,DB06788,Histrelin,CC(=O)O.CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,0.002053633099421859
15667,unclassified acute myeloid leukemia,129,DB05003,Imexon,NC1=NC(=O)N2CC12,0.0019973779562860727
15667,unclassified acute myeloid leukemia,130,DB08828,Vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0.0019490914419293404
15667,unclassified acute myeloid leukemia,131,DB08784,2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID,O=C(O)c1cccnc1Nc1ccc(Cl)cc1,0.0018970059463754296
15667,unclassified acute myeloid leukemia,132,DB08077,"2-[4-({[(3,5-DICHLOROPHENYL)AMINO]CARBONYL}AMINO)PHENOXY]-2-METHYLPROPANOIC ACID",CC(C)(Oc1ccc(NC(=O)Nc2cc(Cl)cc(Cl)c2)cc1)C(=O)O,0.0018829035107046366
15667,unclassified acute myeloid leukemia,133,DB09555,Dexchlorpheniramine maleate,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,0.0016786986961960793
15667,unclassified acute myeloid leukemia,134,DB08877,Ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.0015805598814040422
15667,unclassified acute myeloid leukemia,135,DB00681,Amphotericin B,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,0.0015714182518422604
15667,unclassified acute myeloid leukemia,136,DB11586,Asunaprevir,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.0014602717710658908
15667,unclassified acute myeloid leukemia,137,DB00512,Vancomycin,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,0.001457719481550157
15667,unclassified acute myeloid leukemia,138,DB00343,Diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0.0014559922274202108
15667,unclassified acute myeloid leukemia,139,DB01119,Diazoxide,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.001262399135157466
15667,unclassified acute myeloid leukemia,140,DB06764,Tetryzoline,c1ccc2c(c1)CCCC2C1=NCCN1,0.0011328085092827678
15667,unclassified acute myeloid leukemia,141,DB05075,TG-100801,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,0.0011025344720110297
15667,unclassified acute myeloid leukemia,142,DB05706,13-deoxydoxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(CCO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.001023552380502224
15667,unclassified acute myeloid leukemia,143,DB00316,Acetaminophen,CC(=O)Nc1ccc(O)cc1,0.0009925555204972625
15667,unclassified acute myeloid leukemia,144,DB14529,Chromium nicotinate,O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.[Cr+3],0.0009844505693763494
15667,unclassified acute myeloid leukemia,145,DB09075,Edoxaban,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0.0009555197902955115
15667,unclassified acute myeloid leukemia,146,DB00730,Thiabendazole,c1ccc2[nH]c(-c3cscn3)nc2c1,0.0008255292777903378
15667,unclassified acute myeloid leukemia,147,DB15035,Zanubrutinib,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,0.0007961645605973899
15667,unclassified acute myeloid leukemia,148,DB01263,Posaconazole,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,0.0007716586696915329
15667,unclassified acute myeloid leukemia,149,DB01104,Sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,0.0007362414617091417
15667,unclassified acute myeloid leukemia,150,DB00564,Carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,0.0006938808364793658
15667,unclassified acute myeloid leukemia,151,DB09096,Benzoyl peroxide,O=C(OOC(=O)c1ccccc1)c1ccccc1,0.0006872538360767066
15667,unclassified acute myeloid leukemia,152,DB06654,Safinamide,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,0.0006670102011412382
15667,unclassified acute myeloid leukemia,153,DB04903,Pagoclone,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,0.0006375010125339031
15667,unclassified acute myeloid leukemia,154,DB08893,Mirabegron,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,0.0005755338934250176
15667,unclassified acute myeloid leukemia,155,DB01760,2-Methoxy-3-Isopropylpyrazine,COc1nccnc1C(C)C,0.0005686176591552794
15667,unclassified acute myeloid leukemia,156,DB01685,Topiroxostat,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0.000567035109270364
15667,unclassified acute myeloid leukemia,157,DB00853,Temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O,0.0005534429219551384
15667,unclassified acute myeloid leukemia,158,DB06693,Mevastatin,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.0005484630237333477
15667,unclassified acute myeloid leukemia,159,DB12890,Dihydrexidine,Oc1cc2c(cc1O)[C@@H]1c3ccccc3CN[C@H]1CC2,0.00053195416694507
15667,unclassified acute myeloid leukemia,160,DB01033,Mercaptopurine,S=c1nc[nH]c2nc[nH]c12,0.0005254368297755718
15667,unclassified acute myeloid leukemia,161,DB01041,Thalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.0004872116551268846
15667,unclassified acute myeloid leukemia,162,DB00637,Astemizole,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0.0004813374252989888
15667,unclassified acute myeloid leukemia,163,DB01380,Cortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,0.00047807596274651587
15667,unclassified acute myeloid leukemia,164,DB00324,Fluorometholone,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.00041491055162623525
15667,unclassified acute myeloid leukemia,165,DB03332,"5,6-Cyclic-Tetrahydropteridine",Nc1nc2c(c(=O)[nH]1)N1C(=O)OC[C@H]1CN2,0.00041127330041490495
15667,unclassified acute myeloid leukemia,166,DB11632,Opicapone,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0.00040170500869862735
15667,unclassified acute myeloid leukemia,167,DB07306,ETHYL 4-[(4-CHLOROPYRIDIN-2-YL)AMINO]PIPERIDINE-1-CARBOXYLATE,CCOC(=O)N1CCC(Nc2cc(Cl)ccn2)CC1,0.0003970486286561936
15667,unclassified acute myeloid leukemia,168,DB01933,7-Hydroxystaurosporine,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,0.00039154093246906996
15667,unclassified acute myeloid leukemia,169,DB09117,Paraldehyde,CC1OC(C)OC(C)O1,0.0003608362749218941
15667,unclassified acute myeloid leukemia,170,DB08045,"4-{4-[4-(3-AMINOPROPOXY)PHENYL]-1H-PYRAZOL-5-YL}-6-CHLOROBENZENE-1,3-DIOL",NCCCOc1ccc(-c2cn[nH]c2-c2cc(Cl)c(O)cc2O)cc1,0.00035220736754126847
15667,unclassified acute myeloid leukemia,171,DB00455,Loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0003301722463220358
15667,unclassified acute myeloid leukemia,172,DB02911,"2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine",Nc1nc(N)c2c(n1)NC[C@@H](c1ccccc1)N2,0.00032387865940108895
15667,unclassified acute myeloid leukemia,173,DB00370,Mirtazapine,CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.00030232244171202183
15667,unclassified acute myeloid leukemia,174,DB03622,"5-[4-(2-Hydroxyethyl)-1-piperidinyl]-5-phenyl-2,4,6(1H,3H,5H)-pyrimidinetrione",O=C1N=C(O)NC(=O)[C@@]1(c1ccccc1)N1CCC(CCO)CC1,0.00025741770514287055
15667,unclassified acute myeloid leukemia,175,DB04872,Osanetant,CC(=O)N(C)C1(c2ccccc2)CCN(CCC[C@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,0.0002500091213732958
15667,unclassified acute myeloid leukemia,176,DB01082,Streptomycin,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,0.00024823128478601575
15667,unclassified acute myeloid leukemia,177,DB00666,Nafarelin,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.00023822941875550896
15667,unclassified acute myeloid leukemia,178,DB11510,Deslorelin,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,0.00021882151486352086
15667,unclassified acute myeloid leukemia,179,DB14029,Furafylline,N#Cc1ccc(-c2cc(C3CC4CCC3N4)cnc2F)cc1,0.0002169687650166452
15667,unclassified acute myeloid leukemia,180,DB00432,Trifluridine,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,0.00021273616584949195
15667,unclassified acute myeloid leukemia,181,DB03609,3'-deoxyguanosine,Nc1nc(=O)c2ncn([C@@H]3O[C@H](CO)C[C@H]3O)c2[nH]1,0.0002115004463121295
15667,unclassified acute myeloid leukemia,182,DB00608,Chloroquine,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.00020976024097763002
15667,unclassified acute myeloid leukemia,183,DB01243,Chloroxine,Oc1c(Cl)cc(Cl)c2cccnc12,0.00020515041251201183
15667,unclassified acute myeloid leukemia,184,DB00981,Physostigmine,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0.00020245251653250307
15667,unclassified acute myeloid leukemia,185,DB08964,Gemeprost,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,0.00019846766372211277
15667,unclassified acute myeloid leukemia,186,DB02857,Guanosine,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.00019551189325284213
15667,unclassified acute myeloid leukemia,187,DB12749,Butylphthalide,CCCCC1OC(=O)c2ccccc21,0.00019383520702831447
15667,unclassified acute myeloid leukemia,188,DB13657,Benorilate,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,0.0001879864139482379
15667,unclassified acute myeloid leukemia,189,DB12733,Dipraglurant,Fc1ccc2nc(CCC#Cc3ccccn3)cn2c1,0.0001875055895652622
15667,unclassified acute myeloid leukemia,190,DB02472,"7,8-dihydroinosine",O=c1nc[nH]c2c1NCN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.00018236433970741928
15667,unclassified acute myeloid leukemia,191,DB01594,Cinolazepam,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,0.00018061739683616906
15667,unclassified acute myeloid leukemia,192,DB00603,Medroxyprogesterone acetate,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.00017836957704275846
15667,unclassified acute myeloid leukemia,193,DB01228,Encainide,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,0.00017265566566493362
15667,unclassified acute myeloid leukemia,194,DB01206,Lomustine,O=NN(CCCl)C(=O)NC1CCCCC1,0.00016770869842730463
15667,unclassified acute myeloid leukemia,195,DB08896,Regorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,0.0001556964562041685
15667,unclassified acute myeloid leukemia,196,DB07750,"(2R)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",CN(C)C[C@@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,0.00015483156312257051
15667,unclassified acute myeloid leukemia,197,DB07755,"(2S)-1-[4-({4-[(2,5-Dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol",CN(C)C[C@H](O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,0.00015483156312257051
15667,unclassified acute myeloid leukemia,198,DB07255,"N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3-MORPHOLIN-4-YLPHENYL)PYRIMIDINE-2,4-DIAMINE",Clc1ccc2c(c1Nc1ccnc(Nc3cccc(N4CCOCC4)c3)n1)OCO2,0.00015230290591716766
15667,unclassified acute myeloid leukemia,199,DB04890,Bepotastine,O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,0.00014874270709697157
15667,unclassified acute myeloid leukemia,200,DB04884,Dapoxetine,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,0.0001423517387593165
15667,unclassified acute myeloid leukemia,201,DB01620,Pheniramine,CN(C)CCC(c1ccccc1)c1ccccn1,0.0001417850871803239
15667,unclassified acute myeloid leukemia,202,DB00722,Lisinopril,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0.0001373167906422168
15667,unclassified acute myeloid leukemia,203,DB00958,Carboplatin,N.N.O=C1O[Pt]OC(=O)C12CCC2,0.0001366240467177704
15667,unclassified acute myeloid leukemia,204,DB02103,2-Chlorodideoxyadenosine,Nc1nc(Cl)nc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.00013585523993242532
15667,unclassified acute myeloid leukemia,205,DB08770,"4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol",Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,0.0001320300216320902
15667,unclassified acute myeloid leukemia,206,DB01122,Ambenonium,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0.00012826012971345335
15667,unclassified acute myeloid leukemia,207,DB00967,Desloratadine,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0.00012792863708455116
15667,unclassified acute myeloid leukemia,208,DB12766,Cicletanine,Cc1ncc2c(c1O)COC2c1ccc(Cl)cc1,0.00012426398461684585
15667,unclassified acute myeloid leukemia,209,DB06959,(2S)-1-(3H-Indol-3-yl)-3-{[5-(6-isoquinolinyl)-3-pyridinyl]oxy}-2-propanamine,N[C@H](COc1cncc(-c2ccc3cnccc3c2)c1)CC1C=Nc2ccccc21,0.00011874742631334811
15667,unclassified acute myeloid leukemia,210,DB13454,Nicomorphine,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,0.00011260167957516387
15667,unclassified acute myeloid leukemia,211,DB09013,Befunolol,CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1,0.00011178113345522434
15667,unclassified acute myeloid leukemia,212,DB06663,Pasireotide,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O,0.00010948195995297283
15667,unclassified acute myeloid leukemia,213,DB06698,Betahistine,CNCCc1ccccn1,0.00010508980631129816
15667,unclassified acute myeloid leukemia,214,DB07545,N-{3-[(4-{[3-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-2-YL)AMINO]PHENYL}CYCLOPROPANECARBOXAMIDE,O=C(Nc1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1)C1CC1,9.901280282065272e-05
15667,unclassified acute myeloid leukemia,215,DB12026,Voxilaprevir,CC[C@@H]1[C@@H]2CN(C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]3C[C@H]3CCCCC(F)(F)c3nc4ccc(OC)cc4nc3O2)[C@@H]1C(=O)N[C@]1(C(=O)NS(=O)(=O)C2(C)CC2)C[C@H]1C(F)F,9.602106729289517e-05
15667,unclassified acute myeloid leukemia,216,DB13358,Cibenzoline,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,8.83002212503925e-05
15667,unclassified acute myeloid leukemia,217,DB00462,Methscopolamine bromide,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-],8.625558257335797e-05
15667,unclassified acute myeloid leukemia,218,DB12457,Rimegepant,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,7.832704432075843e-05
15667,unclassified acute myeloid leukemia,219,DB09253,Safrazine,CC(CCc1ccc2c(c1)OCO2)NN,7.374926644843072e-05
15667,unclassified acute myeloid leukemia,220,DB06420,Annamycin,C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)[C@H](I)[C@H](O)[C@H]1O,7.230637856991962e-05
15667,unclassified acute myeloid leukemia,221,DB08553,"(1E)-5-(1-piperidin-4-yl-3-pyridin-4-yl-1H-pyrazol-4-yl)-2,3-dihydro-1H-inden-1-one oxime",O/N=C1\CCc2cc(-c3cn(C4CCNCC4)nc3-c3ccncc3)ccc21,6.985518120927736e-05
15667,unclassified acute myeloid leukemia,222,DB11701,Amenamevir,Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1,6.891405791975558e-05
15667,unclassified acute myeloid leukemia,223,DB15317,Posiphen,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@H]12,6.696607306366786e-05
15667,unclassified acute myeloid leukemia,224,DB00643,Mebendazole,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,6.620046042371541e-05
15667,unclassified acute myeloid leukemia,225,DB04892,Phenserine,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,6.288296572165564e-05
15667,unclassified acute myeloid leukemia,226,DB08910,Pomalidomide,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,5.7926034060074016e-05
15667,unclassified acute myeloid leukemia,227,DB15444,Elexacaftor,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,5.543228326132521e-05
15667,unclassified acute myeloid leukemia,228,DB00214,Torasemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,5.379529466154054e-05
15667,unclassified acute myeloid leukemia,229,DB04572,Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,5.262677586870268e-05
15667,unclassified acute myeloid leukemia,230,DB09063,Ceritinib,Cc1cc(Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c(OC(C)C)cc1C1CCNCC1,5.171805969439447e-05
15667,unclassified acute myeloid leukemia,231,DB00253,Medrysone,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,4.791287938132882e-05
15667,unclassified acute myeloid leukemia,232,DB08172,(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide,COc1ccccc1-c1ccc(NC(=O)/C(C#N)=C(/C)O)c(Cl)c1,4.373278352431953e-05
15667,unclassified acute myeloid leukemia,233,DB01229,Paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,4.348588117863983e-05
15667,unclassified acute myeloid leukemia,234,DB09020,Bisacodyl,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,4.242068825988099e-05
15667,unclassified acute myeloid leukemia,235,DB09320,Procaine benzylpenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1,4.2122705053770915e-05
15667,unclassified acute myeloid leukemia,236,DB06876,"N-{5-[4-(4-METHYLPIPERAZIN-1-YL)PHENYL]-1H-PYRROLO[2,3-B]PYRIDIN-3-YL}NICOTINAMIDE",CN1CCN(c2ccc(-c3cnc4[nH]cc(NC(=O)c5cccnc5)c4c3)cc2)CC1,4.1973620682256296e-05
15667,unclassified acute myeloid leukemia,237,DB00627,Niacin,O=C(O)c1cccnc1,4.054230885230936e-05
15667,unclassified acute myeloid leukemia,238,DB00344,Protriptyline,CNCCCC1c2ccccc2C=Cc2ccccc21,4.037147300550714e-05
15667,unclassified acute myeloid leukemia,239,DB11730,Ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,3.8728521758457646e-05
15667,unclassified acute myeloid leukemia,240,DB11986,Entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,3.739064050023444e-05
15667,unclassified acute myeloid leukemia,241,DB06016,Cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,3.6932779039489105e-05
15667,unclassified acute myeloid leukemia,242,DB12755,Zoptarelin doxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COC(=O)CCCC(=O)NCCCC[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,3.6569515941664577e-05
15667,unclassified acute myeloid leukemia,243,DB00860,Prednisolone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,3.6183315387461334e-05
15667,unclassified acute myeloid leukemia,244,DB12523,Mizolastine,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,3.53069553966634e-05
15667,unclassified acute myeloid leukemia,245,DB08841,Tyramine,NCCc1ccc(O)cc1,3.488438596832566e-05
15667,unclassified acute myeloid leukemia,246,DB02303,"(5S)-5-Iododihydro-2,4(1H,3H)-pyrimidinedione",O=C1NC[C@H](I)C(=O)N1,3.4599623177200556e-05
15667,unclassified acute myeloid leukemia,247,DB01409,Tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,3.259469667682424e-05
15667,unclassified acute myeloid leukemia,248,DB13742,Elcatonin,CC(C)CC(NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCCCC(=O)OCC(N)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1)C(C)C)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NCC(=O)NC(C)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(N)=O)C(C)O)C(C)C)C(C)O)C(C)O,3.063597978325561e-05
